Machine Name,P29201A
80.02,1.496
80.069,0.139
80.119,-0.2
80.168,-1.411
80.217,-1.653
80.266,-0.781
80.315,-0.345
80.365,0.333
80.414,1.011
80.463,1.351
80.512,1.641
80.562,0.963
80.611,0.818
80.66,1.108
80.709,0.236
80.758,0.721
80.808,0.478
80.857,0.43
80.906,0.624
80.955,-0.248
81.005,-0.103
81.054,0.236
81.103,-0.006
81.152,0.333
81.201,0.236
81.251,0.042
81.3,0.091
81.349,-0.442
81.398,0.091
81.447,0.188
81.497,-0.151
81.546,0.139
81.595,-0.83
81.644,-0.587
81.694,-0.151
81.743,-0.927
81.792,-0.636
81.841,-0.927
81.89,-1.023
81.94,-0.733
81.989,-1.556
82.038,-2.089
82.087,-1.944
82.137,-1.992
82.186,-1.411
82.235,-1.895
82.284,-2.235
82.333,-1.605
82.383,-2.041
82.432,-1.702
82.481,-1.992
82.53,-1.944
82.579,-1.217
82.629,-1.508
82.678,-1.411
82.727,-1.459
82.776,-1.944
82.826,-1.799
82.875,-1.605
82.924,-2.235
82.973,-1.847
83.022,-2.719
83.072,-2.283
83.121,-0.83
83.17,-0.636
83.219,-0.587
83.269,-2.089
83.318,-2.525
83.367,-2.719
83.416,-3.349
83.465,-3.446
83.515,-3.349
83.564,-4.512
83.613,-4.948
83.662,-5.674
83.711,-6.013
83.761,-5.335
83.81,-5.044
83.859,-3.979
83.908,-4.948
83.958,-5.577
84.007,-5.384
84.056,-5.771
84.105,-5.82
84.154,-5.917
84.204,-6.449
84.253,-6.546
84.302,-6.256
84.351,-6.159
84.401,-6.062
84.45,-7.128
84.499,-7.031
84.548,-7.273
84.597,-7.612
84.647,-6.304
84.696,-6.353
84.745,-5.674
84.794,-5.674
84.843,-6.643
84.893,-6.789
84.942,-6.595
84.991,-6.74
85.04,-6.304
85.09,-6.789
85.139,-6.789
85.188,-6.401
85.237,-6.643
85.286,-5.626
85.336,-6.013
85.385,-6.207
85.434,-5.82
85.483,-6.304
85.533,-6.159
85.582,-6.643
85.631,-6.789
85.68,-6.401
85.729,-6.885
85.779,-7.176
85.828,-6.449
85.877,-7.079
85.926,-6.837
85.976,-6.304
86.025,-6.546
86.074,-5.868
86.123,-6.11
86.172,-5.432
86.222,-4.948
86.271,-5.093
86.32,-4.705
86.369,-5.19
86.418,-5.335
86.468,-5.044
86.517,-5.093
86.566,-4.415
86.615,-3.785
86.665,-4.027
86.714,-3.979
86.763,-5.965
86.812,-7.321
86.861,-6.159
86.911,-5.965
86.96,-4.608
87.009,-3.833
87.058,-3.591
87.108,-3.543
87.157,-3.736
87.206,-3.446
87.255,-3.446
87.304,-3.446
87.354,-2.913
87.403,-2.38
87.452,-2.428
87.501,-1.217
87.55,-1.459
87.6,-0.684
87.649,-0.248
87.698,-0.394
87.747,-0.103
87.797,-0.49
87.846,0.478
87.895,1.302
87.944,1.157
87.993,0.914
88.043,1.205
88.092,1.738
88.141,2.949
88.19,2.949
88.24,2.707
88.289,3.24
88.338,3.579
88.387,4.5
88.436,3.482
88.486,3.288
88.535,3.87
88.584,3.724
88.633,4.5
88.682,4.645
88.732,4.5
88.781,5.323
88.83,6.098
88.879,5.904
88.928,6.728
88.978,6.389
89.027,7.6
89.076,8.278
89.125,7.794
89.174,8.23
89.224,7.6
89.273,7.503
89.322,7.455
89.371,7.213
89.42,6.777
89.47,6.001
89.519,5.856
89.568,6.437
89.617,6.244
89.667,6.195
89.716,7.019
89.765,7.745
89.814,9.296
89.863,8.908
89.913,8.133
89.962,7.988
90.011,7.309
90.06,7.309
90.109,6.777
90.159,6.68
90.208,7.358
90.257,6.825
90.306,6.437
90.355,6.486
90.405,6.147
90.454,6.583
90.503,6.777
90.552,6.098
90.601,6.777
90.651,6.244
90.7,6.922
90.749,7.116
90.798,7.261
90.848,7.842
90.897,7.116
90.946,7.164
90.995,7.649
91.044,7.116
91.094,6.777
91.143,6.631
91.192,6.05
91.241,6.437
91.29,5.711
91.34,5.42
91.389,5.517
91.438,4.936
91.487,5.468
91.536,4.936
91.586,4.887
91.635,5.081
91.684,4.645
91.733,4.839
91.782,4.693
91.832,4.064
91.881,4.596
91.93,4.451
91.979,3.676
92.028,3.967
92.078,3.046
92.127,3.676
92.176,3.87
92.225,3.385
92.275,3.385
92.324,2.804
92.373,2.998
92.422,3.191
92.471,2.513
92.521,1.883
92.57,1.593
92.619,1.06
92.668,1.06
92.717,-0.539
92.767,-1.508
92.816,-1.702
92.865,-1.459
92.914,0.333
92.963,0.091
93.013,0.382
93.062,1.205
93.111,0.914
93.16,1.011
93.209,0.769
93.259,0.091
93.308,0.478
93.357,0.527
93.406,0.866
93.455,1.011
93.505,0.091
93.554,0.236
93.603,0.382
93.652,0.382
93.702,0.478
93.751,-0.442
93.8,0.382
93.849,0.624
93.898,-0.103
93.948,0.188
93.997,-0.2
94.046,-0.103
94.095,0.818
94.144,-0.006
94.194,-0.442
94.243,-0.345
94.292,-0.781
94.341,-0.151
94.39,-0.781
94.44,-0.975
94.489,-0.83
94.538,-1.217
94.587,-0.927
94.636,-1.944
94.686,-2.38
94.735,-1.75
94.784,-1.895
94.833,-1.895
94.883,-2.041
94.932,-2.767
94.981,-1.895
95.03,-1.653
95.079,-1.799
95.129,-1.023
95.178,-1.895
95.227,-1.411
95.276,-1.12
95.325,-1.411
95.375,-1.023
95.424,-1.556
95.473,-1.411
95.522,-1.217
95.571,-1.459
95.621,-1.847
95.67,-1.799
95.719,-1.023
95.768,0.188
95.817,-0.684
95.867,-1.605
95.916,-2.428
95.965,-3.203
96.014,-2.767
96.063,-3.543
96.113,-3.979
96.162,-4.705
96.211,-5.626
96.26,-5.577
96.31,-5.432
96.359,-6.11
96.408,-4.948
96.457,-4.56
96.506,-5.19
96.556,-5.287
96.605,-6.353
96.654,-5.917
96.703,-6.207
96.752,-6.353
96.802,-6.353
96.851,-7.128
96.9,-6.256
96.949,-6.159
96.998,-6.74
97.048,-6.885
97.097,-7.37
97.146,-7.806
97.195,-7.273
97.244,-6.982
97.294,-6.11
97.343,-5.674
97.392,-6.304
97.441,-6.013
97.491,-6.885
97.54,-6.498
97.589,-6.449
97.638,-6.643
97.687,-6.11
97.737,-6.449
97.786,-6.934
97.835,-6.304
97.884,-6.013
97.933,-6.013
97.983,-6.159
98.032,-6.74
98.081,-5.965
98.13,-6.304
98.179,-6.74
98.229,-6.401
98.278,-7.225
98.327,-6.934
98.376,-6.692
98.425,-6.595
98.475,-6.353
98.524,-6.643
98.573,-6.11
98.622,-5.48
98.671,-5.868
98.721,-5.674
98.77,-5.141
98.819,-5.19
98.868,-4.366
98.918,-5.19
98.967,-5.141
99.016,-5.238
99.065,-5.868
99.114,-4.608
99.164,-4.512
99.213,-4.415
99.262,-3.833
99.311,-4.172
99.36,-5.48
99.41,-6.401
99.459,-6.692
99.508,-5.141
99.557,-4.027
99.606,-3.203
99.656,-2.574
99.705,-3.688
99.754,-2.961
99.803,-2.477
99.852,-2.574
99.902,-2.477
99.951,-2.331
100,-1.847
100.049,-1.217
100.098,-0.975
100.148,-0.539
100.197,-0.394
100.246,-0.248
100.295,0.963
100.345,0.236
100.394,0.382
100.443,0.963
100.492,1.06
100.541,1.641
100.591,0.963
100.64,1.157
100.689,1.738
100.738,2.416

Machine Name,P29201A
Point Name,29VT-2007Y
Wf Amp,0.484
Number of Revs,N/A
X-Axis Unit,ms
Y-Axis Unit,µm 
Sample Speed, N/A rpm
Sample Status,Valid
Timestamp,4/27/2023 1:29:05 PM
Variable,Disp Wf(500Hz)
X-Axis Value,Y-Axis Value
0,0.045
0.781,-0.051
1.563,-0.051
2.344,0.045
3.125,-0.003
3.906,-0.003
4.688,-0.1
5.469,-0.003
6.25,-0.003
7.031,-0.051
7.813,0.045
8.594,-0.051
9.375,0.045
10.156,-0.051
10.938,-0.1
11.719,-0.003
12.5,-0.1
13.281,0.045
14.063,-0.003
14.844,-0.148
15.625,0.045
16.406,-0.003
17.188,-0.1
17.969,-0.003
18.75,-0.1
19.531,-0.003
20.313,0.045
21.094,-0.051
21.875,-0.003
22.656,-0.051
23.438,0.045
24.219,-0.1
25,-0.1
25.781,-0.051
26.563,-0.051
27.344,0.045
28.125,-0.1
28.906,0.045
29.688,-0.051
30.469,-0.148
31.25,-0.003
32.031,-0.003
32.813,-0.051
33.594,-0.1
34.375,-0.1
35.156,-0.051
35.938,-0.003
36.719,-0.003
37.5,-0.051
38.281,-0.051
39.063,-0.051
39.844,-0.1
40.625,-0.1
41.406,-0.051
42.188,-0.003
42.969,-0.051
43.75,-0.1
44.531,-0.003
45.313,0.094
46.094,-0.1
46.875,-0.003
47.656,0.045
48.438,-0.148
49.219,-0.003
50,-0.003
50.781,-0.003
51.563,-0.003
52.344,-0.051
53.125,-0.051
53.906,-0.003
54.688,0.094
55.469,-0.051
56.25,-0.051
57.031,-0.003
57.813,0.045
58.594,0.045
59.375,-0.1
60.156,-0.003
60.938,-0.003
61.719,-0.003
62.5,0.094
63.281,-0.051
64.063,-0.051
64.844,0.045
65.625,-0.003
66.406,-0.003
67.188,-0.003
67.969,0.045
68.75,-0.1
69.531,0.045
70.313,-0.003
71.094,-0.051
71.875,0.045
72.656,-0.003
73.438,-0.003
74.219,-0.003
75,-0.051
75.781,-0.051
76.563,-0.003
77.344,-0.003
78.125,-0.051
78.906,-0.003
79.688,0.094
80.469,0.045
81.25,-0.1
82.031,-0.1
82.813,0.094
83.594,0.045
84.375,-0.051
85.156,-0.003
85.938,0.045
86.719,-0.003
87.5,-0.051
88.281,0.094
89.063,-0.051
89.844,-0.003
90.625,0.191
91.406,-0.1
92.188,-0.003
92.969,0.094
93.75,-0.051
94.531,-0.003
95.313,0.045
96.094,0.094
96.875,-0.003
97.656,-0.003
98.438,0.045
99.219,-0.1
100,0.045
100.781,0.142
101.563,-0.1
102.344,0.094
103.125,0.045
103.906,-0.003
104.688,0.191
105.469,-0.003
106.25,0.045
107.031,0.045
107.813,0.045
108.594,0.094
109.375,-0.003
110.156,0.094
110.938,0.045
111.719,0.094
112.5,0.094
113.281,0.045
114.063,0.142
114.844,0.094
115.625,0.045
116.406,0.094
117.188,0.045
117.969,0.045
118.75,0.094
119.531,0.094
120.313,0.045
121.094,0.045
121.875,0.094
122.656,0.045
123.438,0.045
124.219,0.094
125,-0.003
125.781,0.142
126.563,0.094
127.344,0.045
128.125,0.094
128.906,-0.003
129.688,0.142
130.469,0.094
131.25,-0.051
132.031,0.142
132.813,-0.003
133.594,-0.003
134.375,0.191
135.156,0.045
135.938,-0.051
136.719,-0.003
137.5,0.094
138.281,0.094
139.063,-0.003
139.844,0.045
140.625,-0.051
141.406,-0.051
142.188,-0.003
142.969,-0.003
143.75,0.045
144.531,-0.051
145.313,-0.003
146.094,0.142
146.875,-0.051
147.656,-0.051
148.438,0.045
149.219,-0.051
150,-0.003
150.781,-0.051
151.563,0.045
152.344,-0.003
153.125,-0.051
153.906,-0.003
154.688,-0.051
155.469,-0.003
156.25,-0.051
157.031,-0.003
157.813,0.045
158.594,-0.051
159.375,-0.1
160.156,-0.051
160.938,0.045
161.719,-0.1
162.5,-0.051
163.281,-0.003
164.063,-0.1
164.844,-0.051
165.625,-0.1
166.406,-0.003
167.188,-0.003
167.969,-0.051
168.75,-0.051
169.531,-0.148
170.313,0.045
171.094,-0.051
171.875,-0.148
172.656,-0.003
173.438,-0.1
174.219,-0.1
175,-0.051
175.781,-0.051
176.563,-0.051
177.344,-0.1
178.125,-0.051
178.906,-0.051
179.688,-0.1
180.469,-0.003
181.25,-0.148
182.031,-0.148
182.813,-0.003
183.594,-0.148
184.375,-0.003
185.156,-0.003
185.938,-0.148
186.719,-0.148
187.5,-0.1
188.281,-0.003
189.063,-0.051
189.844,-0.003
190.625,-0.1
191.406,-0.051
192.188,-0.003
192.969,-0.1
193.75,0.045
194.531,-0.1
195.313,-0.148
196.094,-0.003
196.875,-0.051
197.656,-0.003
198.438,-0.051
199.219,-0.148
200,-0.003
200.781,-0.003
201.563,-0.1
202.344,-0.003
203.125,-0.051
203.906,-0.051
204.688,0.094
205.469,-0.003
206.25,-0.051
207.031,0.045
207.813,-0.051
208.594,0.045
209.375,-0.003
210.156,-0.003
210.938,0.094
211.719,-0.051
212.5,-0.051
213.281,0.045
214.063,0.142
214.844,-0.003
215.625,0.045
216.406,0.045
217.188,-0.003
217.969,0.142
218.75,-0.003
219.531,-0.051
220.313,-0.003
221.094,0.045
221.875,0.094
222.656,-0.003
223.438,0.094
224.219,-0.003
225,-0.003
225.781,-0.003
226.563,-0.003
227.344,0.142
228.125,0.045
228.906,-0.003
229.688,0.045
230.469,0.142
231.25,-0.003
232.031,-0.003
232.813,0.142
233.594,-0.003
234.375,0.094
235.156,0.045
235.938,-0.003
236.719,0.142
237.5,0.045
238.281,-0.003
239.063,-0.003
239.844,0.045
240.625,-0.003
241.406,0.094
242.188,0.045
242.969,-0.1
243.75,0.191
244.531,0.094
245.313,-0.003
246.094,-0.003
246.875,-0.051
247.656,0.142
248.438,0.045
249.219,0.045
250,0.094
250.781,0.045
251.563,-0.003
252.344,0.094
253.125,0.045
253.906,-0.003
254.688,0.142
255.469,-0.051
256.25,-0.051
257.031,0.191
257.813,-0.003
258.594,-0.003
259.375,0.094
260.156,-0.003
260.938,0.045
261.719,0.045
262.5,-0.003
263.281,0.094
264.063,-0.003
264.844,-0.003
265.625,0.045
266.406,0.045
267.188,0.045
267.969,0.045
268.75,0.045
269.531,0.142
270.313,0.045
271.094,-0.003
271.875,0.045
272.656,0.045
273.438,0.045
274.219,0.094
275,0.045
275.781,-0.051
276.563,0.045
277.344,0.045
278.125,0.045
278.906,0.045
279.688,-0.051
280.469,0.045
281.25,-0.003
282.031,-0.003
282.813,-0.003
283.594,-0.003
284.375,-0.003
285.156,0.094
285.938,-0.003
286.719,-0.051
287.5,-0.003
288.281,-0.1
289.063,0.094
289.844,0.094
290.625,-0.003
291.406,-0.003
292.188,-0.003
292.969,0.094
293.75,0.045
294.531,-0.003
295.313,-0.003
296.094,-0.003
296.875,0.045
297.656,-0.003
298.438,0.045
299.219,0.045
300,-0.1
300.781,0.094
301.563,0.045
302.344,-0.003
303.125,0.045
303.906,-0.051
304.688,0.045
305.469,0.094
306.25,-0.003
307.031,-0.003
307.813,0.045
308.594,0.094
309.375,-0.003
310.156,-0.051
310.938,0.045
311.719,0.045
312.5,0.045
313.281,0.045
314.063,0.045
314.844,-0.003
315.625,0.094
316.406,0.094
317.188,-0.051
317.969,0.045
318.75,-0.051
319.531,0.045
320.313,0.094
321.094,-0.003
321.875,-0.003
322.656,-0.003
323.438,0.094
324.219,-0.051
325,-0.051
325.781,0.045
326.563,-0.051
327.344,0.045
328.125,-0.003
328.906,-0.1
329.688,0.045
330.469,-0.1
331.25,-0.051
332.031,-0.003
332.813,-0.1
333.594,-0.003
334.375,-0.003
335.156,-0.003
335.938,-0.051
336.719,-0.003
337.5,-0.051
338.281,-0.1
339.063,0.142
339.844,-0.1
340.625,-0.051
341.406,-0.003
342.188,-0.051
342.969,0.045
343.75,-0.051
344.531,-0.1
345.313,-0.1
346.094,-0.051
346.875,-0.051
347.656,-0.003
348.438,-0.051
349.219,-0.051
350,-0.051
350.781,-0.1
351.563,-0.051
352.344,-0.051
353.125,-0.003
353.906,-0.1
354.688,-0.003
355.469,-0.051
356.25,-0.051
357.031,-0.051
357.813,-0.148
358.594,0.094
359.375,-0.051
360.156,-0.1
360.938,-0.003
361.719,-0.051
362.5,0.045
363.281,-0.148
364.063,-0.1
364.844,0.045
365.625,-0.003
366.406,-0.1
367.188,-0.051
367.969,-0.051
368.75,-0.051
369.531,-0.003
370.313,-0.051
371.094,-0.1
371.875,0.045
372.656,-0.051
373.438,-0.148
374.219,0.045
375,-0.051
375.781,-0.051
376.563,0.045
377.344,-0.148
378.125,-0.003
378.906,-0.003
379.688,-0.1
380.469,-0.003
381.25,-0.1
382.031,-0.051
382.813,-0.003
383.594,-0.003
384.375,-0.003
385.156,-0.003
385.938,-0.1
386.719,-0.051
387.5,-0.003
388.281,-0.051
389.063,0.045
389.844,-0.051
390.625,0.045
391.406,-0.003
392.188,-0.051
392.969,0.094
393.75,0.045
394.531,-0.051
395.313,-0.051
396.094,0.045
396.875,0.045
397.656,0.094
398.438,-0.003
399.219,0.045
400,0.094
400.781,-0.003
401.563,-0.003
402.344,0.045
403.125,-0.003
403.906,-0.003
404.688,0.094
405.469,0.045
406.25,0.094
407.031,0.094
407.813,-0.003
408.594,0.094
409.375,0.045
410.156,0.045
410.938,-0.003
411.719,0.045
412.5,0.094
413.281,0.094
414.063,0.045
414.844,-0.051
415.625,0.094
416.406,0.094
417.188,0.094
417.969,0.045
418.75,0.094
419.531,0.094
420.313,-0.003
421.094,0.045
421.875,-0.003
422.656,-0.003
423.438,0.142
424.219,0.094
425,-0.051
425.781,0.045
426.563,0.045
427.344,-0.003
428.125,0.142
428.906,0.094
429.688,0.045
430.469,0.045
431.25,-0.003
432.031,0.045
432.813,0.094
433.594,0.045
434.375,0.142
435.156,-0.1
435.938,0.045
436.719,0.094
437.5,-0.003
438.281,0.094
439.063,0.045
439.844,0.142
440.625,0.045
441.406,-0.003
442.188,0.045
442.969,-0.003
443.75,0.094
444.531,0.045
445.313,-0.051
446.094,0.045
446.875,0.094
447.656,0.045
448.438,0.045
449.219,-0.003
450,0.045
450.781,0.045
451.563,-0.051
452.344,0.094
453.125,0.094
453.906,-0.1
454.688,-0.003
455.469,0.045
456.25,-0.003
457.031,-0.003
457.813,-0.003
458.594,0.045
459.375,-0.051
460.156,0.045
460.938,-0.051
461.719,-0.051
462.5,0.094
463.281,-0.1
464.063,0.045
464.844,-0.003
465.625,-0.003
466.406,0.045
467.188,-0.051
467.969,-0.003
468.75,-0.003
469.531,-0.003
470.313,-0.051
471.094,0.045
471.875,0.094
472.656,-0.051
473.438,0.045
474.219,-0.003
475,0.045
475.781,0.045
476.563,-0.1
477.344,-0.003
478.125,0.045
478.906,-0.1
479.688,-0.003
480.469,0.094
481.25,-0.1
482.031,-0.003
482.813,0.094
483.594,-0.051
484.375,0.045
485.156,-0.003
485.938,-0.051
486.719,0.094
487.5,-0.003
488.281,-0.051
489.063,0.045
489.844,-0.003
490.625,0.045
491.406,-0.051
492.188,-0.003
492.969,0.045
493.75,-0.003
494.531,-0.003
495.313,-0.051
496.094,-0.003
496.875,-0.003
497.656,0.045
498.438,-0.003
499.219,-0.003
500,0.045
500.781,-0.051
501.563,-0.051
502.344,0.094
503.125,-0.003
503.906,-0.1
504.688,0.094
505.469,-0.003
506.25,-0.051
507.031,-0.051
507.813,-0.1
508.594,0.045
509.375,-0.1
510.156,-0.003
510.938,-0.003
511.719,-0.1
512.5,0.045
513.281,-0.051
514.063,-0.003
514.844,-0.003
515.625,-0.003
516.406,-0.051
517.188,-0.051
517.969,0.045
518.75,-0.1
519.531,0.094
520.313,0.045
521.094,-0.197
521.875,0.045
522.656,-0.003
523.438,-0.003
524.219,-0.1
525,-0.148
525.781,-0.003
526.563,-0.051
527.344,0.045
528.125,-0.1
528.906,-0.051
529.688,0.142
530.469,-0.1
531.25,0.045
532.031,-0.003
532.813,-0.148
533.594,0.094
534.375,-0.051
535.156,-0.003
535.938,-0.003
536.719,-0.1
537.5,0.142
538.281,-0.051
539.063,-0.003
539.844,0.142
540.625,-0.148
541.406,-0.003
542.188,0.094
542.969,-0.003
543.75,-0.1
544.531,-0.051
545.313,0.045
546.094,-0.003
546.875,-0.1
547.656,-0.003
548.438,0.094
549.219,-0.003
550,-0.051
550.781,-0.003
551.563,0.045
552.344,-0.1
553.125,-0.051
553.906,0.094
554.688,-0.051
555.469,-0.051
556.25,0.045
557.031,-0.003
557.813,-0.051
558.594,-0.003
559.375,0.045
560.156,-0.051
560.938,-0.051
561.719,-0.051
562.5,-0.003
563.281,-0.051
564.063,-0.051
564.844,-0.003
565.625,-0.051
566.406,-0.051
567.188,-0.1
567.969,-0.003
568.75,0.045
569.531,-0.051
570.313,-0.003
571.094,-0.1
571.875,-0.003
572.656,0.045
573.438,-0.051
574.219,-0.051
575,-0.051
575.781,0.094
576.563,-0.051
577.344,-0.003
578.125,-0.003
578.906,-0.003
579.688,-0.003
580.469,-0.051
581.25,0.045
582.031,-0.1
582.813,-0.003
583.594,0.045
584.375,-0.1
585.156,0.094
585.938,0.094
586.719,-0.051
587.5,0.045
588.281,-0.003
589.063,-0.003
589.844,0.094
590.625,0.045
591.406,0.045
592.188,0.094
592.969,0.045
593.75,-0.003
594.531,-0.003
595.313,0.094
596.094,0.045
596.875,-0.003
597.656,0.045
598.438,0.045
599.219,0.045
600,-0.003
600.781,0.045
601.563,-0.003
602.344,-0.1
603.125,0.045
603.906,0.045
604.688,-0.003
605.469,0.045
606.25,-0.051
607.031,0.142
607.813,0.045
608.594,-0.003
609.375,0.045
610.156,-0.003
610.938,0.045
611.719,-0.051
612.5,0.094
613.281,0.045
614.063,-0.051
614.844,0.142
615.625,-0.1
616.406,-0.003
617.188,-0.003
617.969,-0.197
618.75,0.142
619.531,0.045
620.313,-0.1
621.094,-0.051
621.875,-0.003
622.656,-0.003
623.438,-0.1
624.219,-0.051
625,-0.051
625.781,0.142
626.563,0.045
627.344,-0.051
628.125,-0.003
628.906,-0.003
629.688,0.094
630.469,-0.003
631.25,-0.051
632.031,0.142
632.813,0.045
633.594,-0.003
634.375,0.045
635.156,-0.003
635.938,-0.003
636.719,-0.003
637.5,-0.003
638.281,0.094
639.063,-0.1
639.844,0.094
640.625,0.142
641.406,-0.1
642.188,-0.003
642.969,0.045
643.75,0.045
644.531,-0.003
645.313,0.094
646.094,-0.003
646.875,-0.003
647.656,0.142
648.438,-0.051
649.219,-0.051
650,0.094
650.781,0.045
651.563,0.094
652.344,0.094
653.125,-0.051
653.906,0.094
654.688,0.045
655.469,-0.1
656.25,0.045
657.031,-0.003
657.813,-0.1
658.594,0.094
659.375,-0.051
660.156,-0.1
660.938,0.142
661.719,-0.148
662.5,-0.003
663.281,0.094
664.063,-0.197
664.844,0.094
665.625,-0.051
666.406,-0.1
667.188,0.045
667.969,-0.003
668.75,0.045
669.531,-0.051
670.313,-0.051
671.094,0.045
671.875,-0.051
672.656,-0.003
673.438,-0.003
674.219,-0.051
675,-0.003
675.781,-0.051
676.563,-0.003
677.344,-0.1
678.125,-0.003
678.906,0.094
679.688,-0.051
680.469,0.045
681.25,0.045
682.031,-0.1
682.813,-0.003
683.594,0.045
684.375,0.045
685.156,-0.003
685.938,-0.003
686.719,0.045
687.5,-0.003
688.281,0.045
689.063,-0.051
689.844,0.045
690.625,0.094
691.406,-0.051
692.188,0.045
692.969,-0.051
693.75,-0.003
694.531,0.045
695.313,0.045
696.094,-0.003
696.875,-0.1
697.656,0.142
698.438,-0.003
699.219,-0.051
700,0.094
700.781,-0.003
701.563,-0.003
702.344,0.045
703.125,-0.003
703.906,-0.1
704.688,-0.051
705.469,-0.003
706.25,-0.003
707.031,-0.003
707.813,-0.1
708.594,0.045
709.375,-0.003
710.156,-0.051
710.938,-0.003
711.719,-0.1
712.5,-0.051
713.281,0.045
714.063,0.045
714.844,-0.1
715.625,-0.051
716.406,0.045
717.188,-0.003
717.969,-0.003
718.75,-0.003
719.531,-0.003
720.313,0.045
721.094,-0.003
721.875,-0.051
722.656,-0.003
723.438,-0.003
724.219,-0.003
725,-0.003
725.781,-0.1
726.563,0.045
727.344,0.094
728.125,-0.1
728.906,0.045
729.688,0.045
730.469,-0.051
731.25,-0.051
732.031,0.045
732.813,0.045
733.594,-0.051
734.375,0.045
735.156,0.045
735.938,-0.051
736.719,-0.003
737.5,0.094
738.281,-0.003
739.063,0.094
739.844,0.045
740.625,0.045
741.406,0.045
742.188,-0.003
742.969,-0.003
743.75,-0.003
744.531,0.094
745.313,-0.003
746.094,-0.003
746.875,-0.1
747.656,0.045
748.438,0.142
749.219,-0.245
750,-0.051
750.781,0.094
751.563,-0.051
752.344,-0.003
753.125,0.094
753.906,-0.051
754.688,-0.051
755.469,0.045
756.25,-0.051
757.031,0.045
757.813,-0.051
758.594,-0.1
759.375,0.094
760.156,-0.003
760.938,-0.197
761.719,-0.003
762.5,-0.003
763.281,-0.1
764.063,-0.003
764.844,-0.1
765.625,-0.003
766.406,0.045
767.188,-0.1
767.969,-0.051
768.75,-0.051
769.531,-0.003
770.313,-0.1
771.094,-0.051
771.875,0.142
772.656,-0.003
773.438,-0.051
774.219,-0.003
775,-0.003
775.781,-0.003
776.563,0.045
777.344,-0.003
778.125,-0.003
778.906,-0.003
779.688,-0.051
780.469,0.045
781.25,0.045
782.031,-0.003
782.813,0.045
783.594,0.045
784.375,-0.003
785.156,-0.003
785.938,-0.051
786.719,-0.003
787.5,0.142
788.281,0.045
789.063,-0.051
789.844,0.094
790.625,0.045
791.406,-0.003
792.188,0.045
792.969,0.045
793.75,0.045
794.531,0.045
795.313,0.045
796.094,0.045
796.875,-0.051
797.656,0.045
798.438,0.094
799.219,-0.003
800,0.142
800.781,0.045
801.563,-0.1
802.344,0.142
803.125,0.094
803.906,0.045
804.688,-0.003
805.469,-0.051
806.25,0.045
807.031,-0.051
807.813,-0.051
808.594,0.191
809.375,-0.003
810.156,-0.003
810.938,0.142
811.719,-0.1
812.5,0.045
813.281,0.094
814.063,-0.051
814.844,0.045
815.625,-0.051
816.406,0.094
817.188,-0.003
817.969,-0.148
818.75,0.094
819.531,0.094
820.313,-0.1
821.094,-0.003
821.875,0.045
822.656,0.094
823.438,-0.003
824.219,-0.1
825,-0.051
825.781,-0.051
826.563,-0.003
827.344,-0.003
828.125,-0.051
828.906,0.045
829.688,-0.003
830.469,-0.051
831.25,0.045
832.031,-0.051
832.813,-0.003
833.594,-0.003
834.375,-0.051
835.156,0.045
835.938,-0.1
836.719,-0.003
837.5,0.045
838.281,-0.051
839.063,0.045
839.844,-0.1
840.625,0.045
841.406,-0.003
842.188,-0.1
842.969,0.045
843.75,-0.1
844.531,-0.003
845.313,0.045
846.094,-0.051
846.875,-0.051
847.656,-0.051
848.438,-0.003
849.219,0.045
850,-0.1
850.781,-0.1
851.563,0.094
852.344,-0.003
853.125,-0.003
853.906,-0.051
854.688,-0.051
855.469,-0.003
856.25,-0.003
857.031,-0.051
857.813,-0.003
858.594,-0.003
859.375,-0.051
860.156,-0.003
860.938,-0.1
861.719,-0.003
862.5,0.045
863.281,-0.1
864.063,-0.051
864.844,-0.003
865.625,-0.1
866.406,-0.051
867.188,0.045
867.969,-0.003
868.75,-0.1
869.531,-0.051
870.313,-0.051
871.094,-0.003
871.875,-0.003
872.656,-0.051
873.438,0.045
874.219,-0.003
875,-0.148
875.781,-0.003
876.563,-0.003
877.344,-0.003
878.125,0.045
878.906,0.045
879.688,-0.051
880.469,-0.003
881.25,0.045
882.031,-0.003
882.813,-0.003
883.594,-0.003
884.375,0.045
885.156,0.045
885.938,-0.051
886.719,-0.003
887.5,-0.003
888.281,0.094
889.063,-0.051
889.844,-0.051
890.625,0.142
891.406,-0.003
892.188,-0.003
892.969,0.094
893.75,-0.003
894.531,-0.051
895.313,-0.003
896.094,-0.003
896.875,0.045
897.656,-0.003
898.438,-0.003
899.219,0.045
900,0.045
900.781,-0.003
901.563,-0.003
902.344,-0.003
903.125,-0.051
903.906,-0.003
904.688,0.045
905.469,0.045
906.25,0.045
907.031,-0.1
907.813,0.045
908.594,0.094
909.375,-0.003
910.156,0.045
910.938,-0.003
911.719,-0.003
912.5,-0.003
913.281,-0.003
914.063,-0.003
914.844,-0.051
915.625,0.045
916.406,-0.051
917.188,-0.051
917.969,0.045
918.75,-0.003
919.531,-0.003
920.313,-0.051
921.094,-0.051
921.875,-0.003
922.656,0.045
923.438,-0.003
924.219,-0.003
925,-0.003
925.781,-0.051
926.563,-0.1
927.344,0.045
928.125,-0.003
