Machine Name,P29201A
79.725,-8.652
79.774,-7.876
79.823,-7.004
79.872,-6.278
79.922,-5.842
79.971,-5.212
80.02,-4.63
80.069,-3.807
80.119,-2.79
80.168,-2.257
80.217,-1.821
80.266,-1.772
80.315,-1.385
80.365,-0.609
80.414,-0.125
80.463,0.408
80.512,1.135
80.562,2.055
80.611,2.588
80.66,2.976
80.709,3.848
80.758,4.526
80.808,5.882
80.857,7.045
80.906,7.53
80.955,7.869
81.005,8.353
81.054,9.128
81.103,10.146
81.152,10.824
81.201,11.26
81.251,11.163
81.3,11.599
81.349,12.132
81.398,12.956
81.447,13.682
81.497,14.118
81.546,14.99
81.595,15.959
81.644,16.589
81.694,17.316
81.743,18.091
81.792,18.915
81.841,19.69
81.89,20.659
81.94,21.24
81.989,21.821
82.038,22.403
82.087,22.451
82.137,22.548
82.186,22.936
82.235,23.323
82.284,23.565
82.333,23.565
82.383,23.808
82.432,23.905
82.481,24.195
82.53,24.68
82.579,24.97
82.629,25.358
82.678,25.406
82.727,26.133
82.776,26.375
82.826,26.811
82.875,27.441
82.924,27.247
82.973,27.151
83.022,27.344
83.072,27.829
83.121,28.119
83.17,28.216
83.219,28.216
83.269,28.265
83.318,28.846
83.367,28.652
83.416,28.507
83.465,28.362
83.515,28.071
83.564,27.78
83.613,27.393
83.662,27.151
83.711,27.151
83.761,27.441
83.81,27.877
83.859,27.296
83.908,27.102
83.958,27.151
84.007,27.441
84.056,28.652
84.105,29.282
84.154,29.524
84.204,29.621
84.253,29.427
84.302,28.216
84.351,27.199
84.401,27.78
84.45,27.683
84.499,27.005
84.548,26.327
84.597,25.794
84.647,25.116
84.696,24.486
84.745,23.759
84.794,23.372
84.843,23.129
84.893,22.839
84.942,21.579
84.991,20.659
85.04,20.029
85.09,19.448
85.139,19.011
85.188,18.382
85.237,16.831
85.286,15.572
85.336,14.7
85.385,14.361
85.434,13.876
85.483,13.828
85.533,13.343
85.582,12.568
85.631,12.084
85.68,11.696
85.729,11.502
85.779,11.212
85.828,10.727
85.877,9.855
85.926,9.371
85.976,8.983
86.025,7.772
86.074,7.045
86.123,6.561
86.172,5.689
86.222,4.865
86.271,4.332
86.32,3.557
86.369,2.491
86.418,1.813
86.468,1.667
86.517,1.183
86.566,0.65
86.615,-0.367
86.665,-1.142
86.714,-1.433
86.763,-1.821
86.812,-2.79
86.861,-4.049
86.911,-4.534
86.96,-5.018
87.009,-5.454
87.058,-5.89
87.108,-7.004
87.157,-7.828
87.206,-8.555
87.255,-9.233
87.304,-9.96
87.354,-10.638
87.403,-11.607
87.452,-12.721
87.501,-13.109
87.55,-13.496
87.6,-14.465
87.649,-15.047
87.698,-15.919
87.747,-16.112
87.797,-16.258
87.846,-16.5
87.895,-17.178
87.944,-17.614
87.993,-17.663
88.043,-18.729
88.092,-19.455
88.141,-19.552
88.19,-19.261
88.24,-19.358
88.289,-19.601
88.338,-19.94
88.387,-20.521
88.436,-20.909
88.486,-21.345
88.535,-22.411
88.584,-22.701
88.633,-22.943
88.682,-23.428
88.732,-23.864
88.781,-24.251
88.83,-24.542
88.879,-24.688
88.928,-25.027
88.978,-25.705
89.027,-26.238
89.076,-26.238
89.125,-26.335
89.174,-26.432
89.224,-26.335
89.273,-26.577
89.322,-27.061
89.371,-27.013
89.42,-26.819
89.47,-26.916
89.519,-26.916
89.568,-26.916
89.617,-27.546
89.667,-27.885
89.716,-27.594
89.765,-27.304
89.814,-26.771
89.863,-26.383
89.913,-26.189
89.962,-26.335
90.011,-25.85
90.06,-26.189
90.109,-26.528
90.159,-25.995
90.208,-25.705
90.257,-25.753
90.306,-25.705
90.355,-25.899
90.405,-25.899
90.454,-25.414
90.503,-24.978
90.552,-24.639
90.601,-24.203
90.651,-23.573
90.7,-23.282
90.749,-22.992
90.798,-22.701
90.848,-22.362
90.897,-21.926
90.946,-21.49
90.995,-21.296
91.044,-21.054
91.094,-20.763
91.143,-20.376
91.192,-20.279
91.241,-20.085
91.29,-19.891
91.34,-19.116
91.389,-18.68
91.438,-18.486
91.487,-17.856
91.536,-17.13
91.586,-15.967
91.635,-15.628
91.684,-15.676
91.733,-15.386
91.782,-14.804
91.832,-14.029
91.881,-13.399
91.93,-12.866
91.979,-12.479
92.028,-12.043
92.078,-11.365
92.127,-10.686
92.176,-9.863
92.225,-9.185
92.275,-8.894
92.324,-7.925
92.373,-6.714
92.422,-5.793
92.471,-5.309
92.521,-4.34
92.57,-4.001
92.619,-3.565
92.668,-2.402
92.717,-1.917
92.767,-1.191
92.816,-0.9
92.865,-0.513
92.914,0.069
92.963,0.747
93.013,1.571
93.062,2.249
93.111,3.024
93.16,3.896
93.209,4.671
93.259,5.301
93.308,5.834
93.357,6.706
93.406,7.723
93.455,8.45
93.505,8.886
93.554,8.789
93.603,9.031
93.652,10
93.702,11.066
93.751,12.277
93.8,12.762
93.849,13.295
93.898,13.876
93.948,14.748
93.997,15.572
94.046,16.008
94.095,16.589
94.144,16.928
94.194,17.655
94.243,18.188
94.292,18.527
94.341,19.06
94.39,19.544
94.44,20.368
94.489,21.288
94.538,21.724
94.587,22.354
94.636,23.032
94.686,23.614
94.735,23.856
94.784,24.195
94.833,24.922
94.883,25.019
94.932,25.067
94.981,24.728
95.03,24.389
95.079,24.244
95.129,24.438
95.178,24.874
95.227,24.777
95.276,25.019
95.325,25.406
95.375,25.697
95.424,26.182
95.473,26.666
95.522,27.005
95.571,27.054
95.621,27.296
95.67,27.587
95.719,27.441
95.768,27.151
95.817,26.521
95.867,26.133
95.916,25.842
95.965,25.891
96.014,25.794
96.063,25.358
96.113,25.455
96.162,25.455
96.211,25.116
96.26,25.31
96.31,25.019
96.359,25.164
96.408,25.213
96.457,25.116
96.506,24.777
96.556,24.922
96.605,25.455
96.654,25.842
96.703,25.939
96.752,26.133
96.802,25.939
96.851,25.649
96.9,24.583
96.949,23.905
96.998,24.292
97.048,24.341
97.097,23.856
97.146,22.742
97.195,22.161
97.244,21.579
97.294,20.562
97.343,19.738
97.392,19.06
97.441,18.769
97.491,18.091
97.54,16.977
97.589,15.862
97.638,14.942
97.687,14.942
97.737,14.651
97.786,13.828
97.835,12.81
97.884,12.18
97.933,12.035
97.983,11.744
98.032,11.89
98.081,11.212
98.13,10.339
98.179,9.564
98.229,8.692
98.278,8.402
98.327,8.547
98.376,8.014
98.425,7.142
98.475,6.125
98.524,5.882
98.573,4.962
98.622,4.284
98.671,3.509
98.721,2.685
98.77,2.249
98.819,1.813
98.868,1.231
98.918,0.505
98.967,-0.222
99.016,-1.046
99.065,-1.385
99.114,-1.482
99.164,-2.16
99.213,-3.226
99.262,-3.662
99.311,-3.759
99.36,-3.855
99.41,-4.195
99.459,-4.97
99.508,-5.939
99.557,-6.181
99.606,-5.939
99.656,-6.665
99.705,-7.392
99.754,-7.828
99.803,-8.845
99.852,-9.911
99.902,-10.735
99.951,-11.801
100,-13.206
100.049,-14.126
100.098,-14.514
100.148,-14.95
100.197,-14.95
100.246,-15.628
100.295,-16.403
100.345,-16.403
100.394,-16.452
100.443,-16.548
100.492,-16.984
100.541,-17.13
100.591,-17.663
100.64,-18.244
100.689,-18.486
100.738,-19.068

Machine Name,P29201A
Point Name,29VT-2003AX
Wf Amp,0.823
Number of Revs,N/A
X-Axis Unit,ms
Y-Axis Unit,µm 
Sample Speed, N/A rpm
Sample Status,Valid
Timestamp,4/27/2023 1:29:05 PM
Variable,Disp Wf(500Hz)
X-Axis Value,Y-Axis Value
0,-0.057
0.781,0.185
1.563,0.088
2.344,-0.057
3.125,-0.154
3.906,0.039
4.688,0.136
5.469,0.088
6.25,-0.057
7.031,-0.203
7.813,-0.154
8.594,0.088
9.375,0.379
10.156,0.039
10.938,-0.251
11.719,-0.057
12.5,0.088
13.281,0.088
14.063,0.088
14.844,-0.106
15.625,-0.251
16.406,0.136
17.188,0.233
17.969,0.088
18.75,-0.057
19.531,-0.154
20.313,-0.009
21.094,0.088
21.875,0.233
22.656,-0.106
23.438,-0.203
24.219,0.039
25,-0.057
25.781,0.185
26.563,0.088
27.344,-0.251
28.125,-0.057
28.906,0.088
29.688,0.136
30.469,0.136
31.25,-0.106
32.031,-0.203
32.813,0.088
33.594,0.088
34.375,0.039
35.156,-0.154
35.938,-0.251
36.719,0.088
37.5,0.136
38.281,0.039
39.063,-0.009
39.844,-0.106
40.625,-0.154
41.406,0.136
42.188,0.282
42.969,-0.154
43.75,-0.057
44.531,0.039
45.313,0.039
46.094,0.088
46.875,-0.009
47.656,-0.009
48.438,-0.203
49.219,0.088
50,0.185
50.781,0.039
51.563,-0.009
52.344,-0.154
53.125,-0.009
53.906,0.136
54.688,0.039
55.469,-0.154
56.25,-0.057
57.031,-0.057
57.813,0.136
58.594,0.185
59.375,-0.057
60.156,-0.057
60.938,-0.106
61.719,0.136
62.5,0.088
63.281,0.136
64.063,-0.154
64.844,-0.251
65.625,0.039
66.406,0.039
67.188,0.233
67.969,-0.154
68.75,-0.154
69.531,0.088
70.313,0.088
71.094,0.233
71.875,-0.203
72.656,-0.251
73.438,-0.009
74.219,0.136
75,0.282
75.781,-0.203
76.563,-0.154
77.344,0.136
78.125,-0.009
78.906,0.233
79.688,0.039
80.469,-0.251
81.25,-0.154
82.031,0.136
82.813,0.136
83.594,-0.106
84.375,-0.106
85.156,-0.154
85.938,0.088
86.719,0.136
87.5,-0.009
88.281,-0.106
89.063,-0.106
89.844,0.088
90.625,0.136
91.406,0.039
92.188,-0.009
92.969,-0.106
93.75,-0.057
94.531,0.282
95.313,0.185
96.094,-0.057
96.875,-0.154
97.656,-0.106
98.438,0.088
99.219,0.185
100,-0.009
100.781,-0.203
101.563,-0.106
102.344,0.039
103.125,0.185
103.906,-0.057
104.688,-0.106
105.469,-0.009
106.25,-0.203
107.031,0.233
107.813,0.185
108.594,-0.057
109.375,-0.154
110.156,-0.154
110.938,0.136
111.719,0.136
112.5,-0.009
113.281,-0.203
114.063,-0.009
114.844,0.185
115.625,0.088
116.406,0.136
117.188,-0.106
117.969,-0.251
118.75,-0.057
119.531,0.185
120.313,0.039
121.094,-0.106
121.875,-0.057
122.656,-0.106
123.438,0.185
124.219,0.233
125,-0.203
125.781,-0.3
126.563,0.039
127.344,0.233
128.125,0.088
128.906,-0.009
129.688,-0.203
130.469,-0.251
131.25,0.136
132.031,0.185
132.813,-0.057
133.594,-0.057
134.375,-0.009
135.156,-0.009
135.938,0.185
136.719,0.039
137.5,-0.251
138.281,-0.154
139.063,0.136
139.844,0.185
140.625,0.088
141.406,-0.106
142.188,-0.203
142.969,0.088
143.75,0.088
144.531,0.136
145.313,-0.057
146.094,-0.106
146.875,-0.009
147.656,-0.057
148.438,0.185
149.219,-0.106
150,-0.154
150.781,-0.106
151.563,-0.009
152.344,0.33
153.125,-0.009
153.906,-0.203
154.688,-0.154
155.469,0.088
156.25,0.233
157.031,-0.057
157.813,-0.057
158.594,-0.057
159.375,-0.057
160.156,0.185
160.938,0.233
161.719,-0.057
162.5,-0.154
163.281,-0.009
164.063,0.039
164.844,0.088
165.625,-0.009
166.406,-0.251
167.188,-0.057
167.969,0.185
168.75,0.136
169.531,0.039
170.313,-0.106
171.094,-0.154
171.875,-0.009
172.656,0.233
173.438,0.039
174.219,-0.106
175,-0.057
175.781,-0.106
176.563,0.136
177.344,0.136
178.125,-0.009
178.906,-0.203
179.688,-0.009
180.469,0.33
181.25,0.088
182.031,-0.154
182.813,-0.203
183.594,-0.106
184.375,0.088
185.156,0.185
185.938,-0.057
186.719,-0.203
187.5,-0.009
188.281,0.185
189.063,0.185
189.844,0.039
190.625,-0.057
191.406,-0.154
192.188,-0.057
192.969,0.282
193.75,0.136
194.531,-0.154
195.313,-0.154
196.094,0.039
196.875,0.136
197.656,-0.009
198.438,0.039
199.219,-0.106
200,-0.106
200.781,0.136
201.563,-0.009
202.344,0.039
203.125,-0.106
203.906,-0.106
204.688,0.136
205.469,0.088
206.25,0.039
207.031,-0.154
207.813,-0.251
208.594,0.136
209.375,0.233
210.156,0.136
210.938,-0.009
211.719,-0.348
212.5,0.039
213.281,0.185
214.063,0.039
214.844,-0.009
215.625,-0.251
216.406,0.039
217.188,0.039
217.969,0.185
218.75,0.088
219.531,-0.348
220.313,-0.106
221.094,0.088
221.875,0.185
222.656,-0.009
223.438,-0.154
224.219,-0.057
225,-0.009
225.781,0.282
226.563,0.088
227.344,-0.3
228.125,-0.106
228.906,0.088
229.688,0.136
230.469,0.088
231.25,-0.057
232.031,-0.203
232.813,0.039
233.594,0.185
234.375,-0.009
235.156,-0.057
235.938,-0.251
236.719,0.039
237.5,0.136
238.281,-0.009
239.063,0.039
239.844,-0.154
240.625,-0.009
241.406,-0.009
242.188,0.088
242.969,0.039
243.75,-0.154
244.531,0.039
245.313,0.039
246.094,0.136
246.875,0.088
247.656,-0.251
248.438,-0.203
249.219,-0.009
250,0.185
250.781,-0.009
251.563,-0.106
252.344,-0.009
253.125,0.039
253.906,0.088
254.688,0.088
255.469,0.039
256.25,-0.203
257.031,-0.057
257.813,0.136
258.594,0.039
259.375,0.136
260.156,-0.251
260.938,-0.251
261.719,0.039
262.5,0.233
263.281,0.088
264.063,-0.154
264.844,-0.057
265.625,-0.009
266.406,0.088
267.188,-0.057
267.969,-0.106
268.75,-0.154
269.531,-0.057
270.313,0.136
271.094,0.136
271.875,0.088
272.656,-0.106
273.438,-0.251
274.219,0.185
275,0.282
275.781,-0.106
276.563,-0.106
277.344,-0.154
278.125,-0.009
278.906,0.185
279.688,-0.009
280.469,-0.154
281.25,-0.057
282.031,0.039
282.813,0.185
283.594,0.088
284.375,-0.009
285.156,-0.251
285.938,-0.009
286.719,0.282
287.5,-0.009
288.281,-0.057
289.063,-0.106
289.844,-0.106
290.625,0.136
291.406,0.088
292.188,-0.009
292.969,-0.057
293.75,-0.106
294.531,0.185
295.313,0.136
296.094,0.039
296.875,-0.057
297.656,-0.203
298.438,0.039
299.219,0.185
300,0.136
300.781,-0.057
301.563,-0.251
302.344,-0.057
303.125,0.185
303.906,0.088
304.688,-0.057
305.469,-0.203
306.25,0.039
307.031,0.039
307.813,0.088
308.594,0.088
309.375,-0.3
310.156,-0.057
310.938,0.136
311.719,0.136
312.5,0.136
313.281,-0.154
314.063,-0.203
314.844,-0.009
315.625,0.233
316.406,0.185
317.188,-0.251
317.969,-0.106
318.75,0.088
319.531,0.088
320.313,0.185
321.094,-0.154
321.875,-0.251
322.656,-0.009
323.438,0.136
324.219,0.136
325,-0.057
325.781,-0.203
326.563,-0.154
327.344,0.088
328.125,0.233
328.906,0.088
329.688,-0.154
330.469,-0.203
331.25,0.088
332.031,0.233
332.813,0.088
333.594,-0.251
334.375,-0.154
335.156,0.088
335.938,0.136
336.719,0.039
337.5,-0.106
338.281,-0.009
339.063,-0.009
339.844,-0.009
340.625,0.088
341.406,-0.057
342.188,-0.154
342.969,0.039
343.75,0.136
344.531,0.136
345.313,-0.009
346.094,-0.154
346.875,-0.106
347.656,0.185
348.438,0.088
349.219,-0.009
350,-0.009
350.781,-0.154
351.563,0.185
352.344,0.136
353.125,-0.009
353.906,-0.057
354.688,-0.251
355.469,-0.057
356.25,0.185
357.031,0.185
357.813,-0.106
358.594,-0.106
359.375,-0.106
360.156,0.136
360.938,0.185
361.719,-0.057
362.5,0.039
363.281,-0.106
364.063,0.039
364.844,0.282
365.625,-0.009
366.406,-0.203
367.188,-0.106
367.969,-0.057
368.75,0.233
369.531,0.136
370.313,-0.106
371.094,-0.057
371.875,-0.057
372.656,0.136
373.438,0.136
374.219,-0.251
375,-0.106
375.781,0.039
376.563,0.088
377.344,0.185
378.125,-0.057
378.906,-0.154
379.688,0.039
380.469,0.088
381.25,0.185
382.031,0.039
382.813,-0.251
383.594,-0.057
384.375,0.136
385.156,0.185
385.938,0.039
386.719,-0.106
387.5,-0.106
388.281,0.088
389.063,0.136
389.844,-0.009
390.625,0.039
391.406,-0.203
392.188,-0.057
392.969,0.233
393.75,0.039
394.531,-0.009
395.313,-0.057
396.094,-0.154
396.875,0.185
397.656,0.136
398.438,-0.057
399.219,-0.057
400,-0.106
400.781,0.185
401.563,0.039
402.344,-0.009
403.125,-0.057
403.906,-0.154
404.688,0.136
405.469,-0.009
406.25,0.136
407.031,0.039
407.813,-0.203
408.594,-0.057
409.375,0.088
410.156,0.185
410.938,-0.106
411.719,-0.348
412.5,0.039
413.281,0.136
414.063,0.136
414.844,0.136
415.625,-0.106
416.406,-0.203
417.188,0.039
417.969,0.185
418.75,-0.009
419.531,-0.106
420.313,-0.154
421.094,-0.057
421.875,0.088
422.656,0.039
423.438,-0.106
424.219,-0.3
425,0.088
425.781,0.282
426.563,-0.057
427.344,-0.057
428.125,-0.203
428.906,-0.106
429.688,0.039
430.469,0.088
431.25,0.039
432.031,-0.203
432.813,0.039
433.594,0.088
434.375,0.185
435.156,0.088
435.938,-0.203
436.719,-0.009
437.5,-0.057
438.281,0.088
439.063,0.088
439.844,-0.348
440.625,-0.154
441.406,0.088
442.188,0.088
442.969,0.039
443.75,-0.154
444.531,-0.009
445.313,-0.057
446.094,0.039
446.875,0.136
447.656,-0.106
448.438,-0.154
449.219,-0.009
450,0.136
450.781,0.088
451.563,-0.009
452.344,-0.106
453.125,-0.009
453.906,0.039
454.688,0.185
455.469,0.088
456.25,-0.251
457.031,-0.057
457.813,0.039
458.594,-0.009
459.375,0.039
460.156,-0.057
460.938,-0.203
461.719,-0.009
462.5,0.136
463.281,0.039
464.063,0.039
464.844,-0.154
465.625,-0.154
466.406,0.185
467.188,0.185
467.969,-0.057
468.75,-0.203
469.531,-0.203
470.313,0.088
471.094,0.185
471.875,0.039
472.656,-0.057
473.438,-0.3
474.219,0.136
475,0.282
475.781,0.039
476.563,-0.106
477.344,-0.445
478.125,0.039
478.906,0.282
479.688,-0.009
480.469,-0.057
481.25,-0.154
482.031,0.088
482.813,0.185
483.594,-0.009
484.375,-0.106
485.156,-0.251
485.938,-0.106
486.719,0.185
487.5,0.136
488.281,-0.106
489.063,-0.154
489.844,-0.154
490.625,0.088
491.406,0.282
492.188,0.136
492.969,-0.106
493.75,-0.203
494.531,0.185
495.313,0.039
496.094,-0.009
496.875,0.039
497.656,-0.3
498.438,0.136
499.219,0.185
500,-0.009
500.781,-0.009
501.563,-0.203
502.344,-0.057
503.125,0.039
503.906,0.185
504.688,0.088
505.469,-0.251
506.25,0.039
507.031,0.088
507.813,0.088
508.594,0.088
509.375,-0.251
510.156,-0.009
510.938,-0.009
511.719,0.185
512.5,0.185
513.281,-0.251
514.063,-0.154
514.844,-0.057
515.625,0.136
516.406,0.136
517.188,-0.106
517.969,-0.203
518.75,-0.009
519.531,0.233
520.313,-0.154
521.094,0.039
521.875,-0.057
522.656,-0.203
523.438,0.185
524.219,0.136
525,-0.057
525.781,-0.203
526.563,0.039
527.344,-0.057
528.125,0.088
528.906,0.233
529.688,-0.251
530.469,0.039
531.25,0.039
532.031,-0.009
532.813,0.185
533.594,-0.203
534.375,-0.106
535.156,-0.009
535.938,0.088
536.719,0.233
537.5,-0.154
538.281,-0.251
539.063,0.136
539.844,0.185
540.625,0.039
541.406,-0.009
542.188,-0.154
542.969,-0.154
543.75,0.233
544.531,0.039
545.313,0.088
546.094,-0.106
546.875,-0.154
547.656,0.136
548.438,-0.009
549.219,0.185
550,-0.154
550.781,-0.154
551.563,0.136
552.344,-0.009
553.125,0.039
553.906,-0.106
554.688,-0.251
555.469,-0.009
556.25,0.088
557.031,0.136
557.813,-0.057
558.594,-0.154
559.375,0.039
560.156,-0.009
560.938,0.185
561.719,0.039
562.5,-0.251
563.281,-0.057
564.063,0.039
564.844,0.185
565.625,0.039
566.406,-0.154
567.188,-0.009
567.969,-0.009
568.75,0.088
569.531,0.039
570.313,-0.009
571.094,-0.154
571.875,-0.106
572.656,0.282
573.438,0.136
574.219,-0.154
575,-0.3
575.781,-0.009
576.563,0.185
577.344,0.088
578.125,-0.009
578.906,-0.154
579.688,-0.203
580.469,0.039
581.25,0.233
582.031,-0.009
582.813,-0.154
583.594,-0.106
584.375,0.185
585.156,0.185
585.938,-0.106
586.719,-0.057
587.5,-0.106
588.281,-0.057
589.063,0.233
589.844,0.088
590.625,-0.3
591.406,-0.106
592.188,0.039
592.969,0.088
593.75,0.088
594.531,-0.057
595.313,0.039
596.094,-0.057
596.875,-0.057
597.656,0.185
598.438,0.039
599.219,-0.106
600,-0.203
600.781,0.088
601.563,0.233
602.344,-0.009
603.125,-0.203
603.906,-0.057
604.688,0.039
605.469,-0.009
606.25,0.088
607.031,-0.106
607.813,-0.106
608.594,-0.106
609.375,-0.009
610.156,0.33
610.938,-0.009
611.719,-0.106
612.5,-0.009
613.281,-0.057
614.063,0.185
614.844,0.039
615.625,-0.154
616.406,-0.106
617.188,-0.057
617.969,0.282
618.75,0.039
619.531,-0.203
620.313,-0.154
621.094,-0.057
621.875,0.233
622.656,0.039
623.438,-0.009
624.219,-0.106
625,-0.154
625.781,0.185
626.563,0.039
627.344,-0.057
628.125,-0.154
628.906,-0.154
629.688,0.136
630.469,0.185
631.25,0.136
632.031,-0.3
632.813,-0.106
633.594,0.33
634.375,0.039
635.156,0.039
635.938,-0.106
636.719,-0.251
637.5,0.136
638.281,0.088
639.063,-0.057
639.844,-0.009
640.625,-0.251
641.406,0.136
642.188,0.33
642.969,-0.106
643.75,-0.009
644.531,-0.106
645.313,-0.057
646.094,0.185
646.875,0.039
647.656,-0.009
648.438,-0.154
649.219,-0.057
650,0.136
650.781,0.088
651.563,-0.009
652.344,-0.106
653.125,-0.009
653.906,-0.009
654.688,0.088
655.469,0.136
656.25,-0.009
657.031,-0.154
657.813,-0.106
658.594,0.233
659.375,0.039
660.156,-0.203
660.938,-0.009
661.719,-0.057
662.5,0.136
663.281,0.185
664.063,-0.106
664.844,-0.106
665.625,-0.154
666.406,0.039
667.188,0.039
667.969,0.039
668.75,-0.057
669.531,-0.348
670.313,0.136
671.094,0.282
671.875,-0.106
672.656,-0.057
673.438,-0.106
674.219,-0.009
675,0.136
675.781,0.039
676.563,-0.057
677.344,-0.203
678.125,-0.009
678.906,0.185
679.688,0.185
680.469,-0.009
681.25,-0.203
682.031,-0.057
682.813,0.039
683.594,0.233
684.375,0.039
685.156,-0.348
685.938,-0.009
686.719,0.039
687.5,0.039
688.281,0.185
689.063,-0.203
689.844,-0.154
690.625,0.088
691.406,0.088
692.188,0.185
692.969,-0.251
693.75,-0.057
694.531,-0.009
695.313,-0.009
696.094,0.33
696.875,-0.057
697.656,-0.203
698.438,0.039
699.219,0.136
700,0.185
700.781,-0.057
701.563,-0.106
702.344,-0.009
703.125,-0.009
703.906,0.136
704.688,-0.057
705.469,-0.154
706.25,-0.057
707.031,0.088
707.813,0.185
708.594,0.088
709.375,-0.154
710.156,-0.203
710.938,-0.009
711.719,0.136
712.5,0.088
713.281,-0.057
714.063,-0.203
714.844,-0.057
715.625,0.185
716.406,0.136
717.188,-0.009
717.969,-0.154
718.75,-0.106
719.531,0.039
720.313,0.136
721.094,-0.009
721.875,-0.106
722.656,-0.057
723.438,-0.154
724.219,0.136
725,0.185
725.781,-0.154
726.563,-0.057
727.344,0.088
728.125,0.088
728.906,0.136
729.688,-0.154
730.469,-0.154
731.25,-0.009
732.031,0.039
732.813,0.233
733.594,-0.106
734.375,-0.154
735.156,-0.057
735.938,0.136
736.719,0.282
737.5,-0.106
738.281,-0.203
739.063,-0.154
739.844,0.039
740.625,0.185
741.406,-0.106
742.188,-0.106
742.969,-0.106
743.75,-0.009
744.531,0.233
745.313,-0.057
746.094,0.039
746.875,-0.057
747.656,0.039
748.438,0.185
749.219,-0.009
750,-0.009
750.781,-0.203
751.563,-0.009
752.344,0.185
753.125,0.136
753.906,0.039
754.688,-0.106
755.469,-0.106
756.25,0.039
757.031,0.088
757.813,0.136
758.594,-0.057
759.375,-0.203
760.156,-0.009
760.938,0.185
761.719,-0.057
762.5,-0.106
763.281,-0.057
764.063,0.039
764.844,0.282
765.625,-0.009
766.406,0.039
767.188,-0.106
767.969,-0.203
768.75,0.136
769.531,0.185
770.313,-0.057
771.094,-0.251
771.875,-0.009
772.656,0.136
773.438,0.088
774.219,0.136
775,-0.154
775.781,-0.106
776.563,0.088
777.344,0.136
778.125,0.039
778.906,-0.203
779.688,-0.057
780.469,-0.009
781.25,0.136
782.031,0.088
782.813,-0.154
783.594,-0.009
784.375,-0.009
785.156,0.088
785.938,0.088
786.719,-0.106
787.5,-0.154
788.281,-0.203
789.063,0.088
789.844,0.33
790.625,-0.057
791.406,-0.251
792.188,-0.106
792.969,0.185
793.75,0.185
794.531,-0.009
795.313,-0.057
796.094,-0.106
796.875,-0.009
797.656,0.088
798.438,0.088
799.219,-0.106
800,-0.154
800.781,0.136
801.563,0.088
802.344,0.039
803.125,-0.009
803.906,-0.154
804.688,-0.057
805.469,0.136
806.25,0.088
807.031,-0.203
807.813,-0.009
808.594,-0.057
809.375,-0.154
810.156,0.282
810.938,0.039
811.719,-0.203
812.5,-0.009
813.281,0.039
814.063,0.039
814.844,-0.009
815.625,-0.009
816.406,-0.203
817.188,-0.057
817.969,0.233
818.75,0.088
819.531,0.039
820.313,-0.203
821.094,-0.057
821.875,0.185
822.656,0.136
823.438,-0.009
824.219,-0.3
825,-0.057
825.781,0.185
826.563,-0.009
827.344,-0.009
828.125,-0.154
828.906,-0.203
829.688,0.136
830.469,0.233
831.25,0.088
832.031,-0.106
832.813,-0.3
833.594,0.088
834.375,0.33
835.156,-0.057
835.938,-0.203
836.719,-0.106
837.5,-0.009
838.281,0.185
839.063,0.088
839.844,-0.057
840.625,0.039
841.406,-0.057
842.188,0.088
842.969,0.185
843.75,-0.057
844.531,-0.106
845.313,-0.203
846.094,0.039
846.875,0.136
847.656,-0.057
848.438,-0.106
849.219,-0.251
850,0.088
850.781,0.185
851.563,0.039
852.344,-0.057
853.125,-0.251
853.906,0.088
854.688,0.088
855.469,-0.009
856.25,-0.057
857.031,-0.057
857.813,0.136
858.594,0.088
859.375,0.185
860.156,-0.057
860.938,-0.057
861.719,-0.106
862.5,0.088
863.281,0.282
864.063,-0.203
864.844,-0.106
865.625,-0.057
866.406,-0.009
867.188,0.185
867.969,-0.009
868.75,-0.009
869.531,-0.154
870.313,-0.009
871.094,0.233
871.875,0.088
872.656,-0.009
873.438,-0.348
874.219,-0.057
875,0.136
875.781,0.088
876.563,0.088
877.344,-0.106
878.125,0.039
878.906,-0.106
879.688,0.136
880.469,0.136
881.25,-0.348
882.031,-0.057
882.813,0.088
883.594,0.088
884.375,0.185
885.156,-0.106
885.938,-0.251
886.719,0.039
887.5,0.233
888.281,0.088
889.063,-0.057
889.844,-0.251
890.625,0.039
891.406,0.282
892.188,-0.009
892.969,-0.106
893.75,-0.057
894.531,-0.009
895.313,0.088
896.094,0.088
896.875,-0.009
897.656,-0.106
898.438,-0.106
899.219,0.039
900,0.136
900.781,-0.009
901.563,-0.106
902.344,-0.009
903.125,-0.009
903.906,0.185
904.688,0.185
905.469,-0.251
906.25,-0.106
907.031,0.039
907.813,0.233
908.594,0.136
909.375,-0.251
910.156,-0.106
910.938,0.039
911.719,0.039
912.5,0.185
913.281,-0.009
914.063,-0.154
914.844,-0.106
915.625,0.088
916.406,0.233
917.188,0.039
917.969,-0.154
918.75,-0.154
919.531,-0.009
920.313,0.136
921.094,0.088
921.875,-0.106
922.656,-0.203
923.438,-0.009
924.219,0.185
925,0.088
925.781,0.039
926.563,-0.154
927.344,-0.154
928.125,0.233
928.906,0.088
929.688,-0.106
930.469,-0.251
931.25,-0.106
932.031,0.233
932.813,0.088
933.594,0.136
934.375,-0.154
935.156,-0.251
935.938,0.185
936.719,0.185
937.5,-0.009
938.281,-0.057
939.063,-0.106
939.844,-0.057
940.625,0.233
941.406,0.039
942.188,-0.154
