Machine Name,P29201A
80.414,7.122
80.463,7.51
80.512,7.171
80.562,6.783
80.611,6.541
80.66,6.686
80.709,7.897
80.758,7.704
80.808,6.008
80.857,5.039
80.906,5.088
80.955,6.008
81.005,7.171
81.054,7.316
81.103,5.96
81.152,5.378
81.201,5.62
81.251,6.444
81.3,6.783
81.349,5.669
81.398,3.876
81.447,3.876
81.497,5.184
81.546,5.184
81.595,3.101
81.644,1.212
81.694,-0.435
81.743,-1.743
81.792,-2.083
81.841,-1.84
81.89,-3.003
81.94,-3.972
81.989,-4.214
82.038,-4.408
82.087,-4.65
82.137,-5.232
82.186,-6.201
82.235,-6.976
82.284,-7.121
82.333,-7.121
82.383,-7.315
82.432,-7.654
82.481,-8.09
82.53,-8.09
82.579,-7.799
82.629,-8.235
82.678,-8.429
82.727,-8.09
82.776,-8.09
82.826,-8.042
82.875,-7.557
82.924,-7.605
82.973,-7.799
83.022,-7.218
83.072,-6.83
83.121,-7.121
83.17,-6.83
83.219,-6.54
83.269,-6.733
83.318,-6.297
83.367,-6.152
83.416,-6.637
83.465,-6.83
83.515,-6.685
83.564,-7.266
83.613,-7.266
83.662,-7.218
83.711,-8.138
83.761,-8.381
83.81,-8.381
83.859,-8.914
83.908,-9.737
83.958,-9.446
84.007,-10.367
84.056,-10.851
84.105,-10.512
84.154,-11.045
84.204,-11.384
84.253,-11.142
84.302,-11.772
84.351,-12.305
84.401,-11.772
84.45,-11.966
84.499,-12.353
84.548,-12.063
84.597,-12.499
84.647,-12.935
84.696,-12.547
84.745,-12.402
84.794,-12.741
84.843,-12.063
84.893,-11.869
84.942,-12.208
84.991,-11.675
85.04,-11.336
85.09,-11.53
85.139,-10.9
85.188,-10.125
85.237,-10.222
85.286,-9.495
85.336,-9.01
85.385,-9.301
85.434,-8.865
85.483,-8.09
85.533,-8.09
85.582,-7.848
85.631,-7.605
85.68,-8.284
85.729,-8.429
85.779,-8.042
85.828,-8.72
85.877,-8.914
85.926,-8.574
85.976,-9.059
86.025,-9.156
86.074,-8.865
86.123,-9.495
86.172,-9.64
86.222,-8.962
86.271,-9.446
86.32,-9.882
86.369,-9.301
86.418,-9.253
86.468,-9.398
86.517,-9.01
86.566,-9.301
86.615,-9.882
86.665,-9.446
86.714,-9.592
86.763,-9.64
86.812,-9.204
86.861,-9.204
86.911,-9.398
86.96,-8.914
87.009,-9.01
87.058,-9.301
87.108,-8.817
87.157,-8.574
87.206,-8.623
87.255,-8.478
87.304,-8.429
87.354,-8.526
87.403,-7.799
87.452,-6.927
87.501,-6.782
87.55,-6.443
87.6,-5.958
87.649,-5.861
87.698,-5.28
87.747,-4.214
87.797,-3.827
87.846,-3.197
87.895,-2.179
87.944,-1.986
87.993,-1.743
88.043,-0.968
88.092,-0.871
88.141,-0.775
88.19,-0.29
88.24,0.098
88.289,0.098
88.338,-0.048
88.387,0.098
88.436,0.098
88.486,0.485
88.535,0.873
88.584,1.212
88.633,1.212
88.682,1.599
88.732,2.132
88.781,2.617
88.83,2.859
88.879,2.907
88.928,2.859
88.978,3.053
89.027,3.586
89.076,3.731
89.125,3.634
89.174,3.198
89.224,3.392
89.273,4.894
89.322,6.008
89.371,6.299
89.42,6.057
89.47,6.832
89.519,8.333
89.568,10.271
89.617,11.337
89.667,11.24
89.716,11.047
89.765,11.531
89.814,12.451
89.863,13.663
89.913,14.002
89.962,12.355
90.011,10.61
90.06,11.047
90.109,12.597
90.159,12.5
90.208,10.756
90.257,9.496
90.306,9.351
90.355,10.32
90.405,10.562
90.454,10.756
90.503,10.514
90.552,10.804
90.601,11.192
90.651,12.015
90.7,12.451
90.749,11.822
90.798,11.579
90.848,11.386
90.897,12.064
90.946,13.13
90.995,13.227
91.044,12.112
91.094,11.725
91.143,11.483
91.192,10.659
91.241,10.707
91.29,11.047
91.34,10.659
91.389,10.804
91.438,10.998
91.487,10.514
91.536,10.417
91.586,10.465
91.635,9.787
91.684,9.932
91.733,9.835
91.782,9.254
91.832,9.351
91.881,9.884
91.93,9.254
91.979,9.206
92.028,9.012
92.078,7.946
92.127,7.752
92.176,8.527
92.225,8.237
92.275,7.752
92.324,8.091
92.373,8.043
92.422,7.897
92.471,8.479
92.521,8.333
92.57,7.704
92.619,7.994
92.668,7.801
92.717,7.752
92.767,9.012
92.816,9.593
92.865,9.109
92.914,9.254
92.963,9.642
93.013,9.787
93.062,10.61
93.111,10.562
93.16,9.496
93.209,9.545
93.259,10.223
93.308,10.514
93.357,10.514
93.406,9.496
93.455,7.704
93.505,7.946
93.554,9.448
93.603,9.932
93.652,9.981
93.702,9.302
93.751,8.188
93.8,8.333
93.849,9.642
93.898,9.448
93.948,8.285
93.997,7.316
94.046,6.832
94.095,7.801
94.144,8.43
94.194,6.202
94.243,3.925
94.292,2.859
94.341,1.357
94.39,0.727
94.44,1.212
94.489,0.291
94.538,-1.114
94.587,-1.114
94.636,-1.21
94.686,-1.889
94.735,-1.986
94.784,-3.003
94.833,-4.214
94.883,-4.214
94.932,-3.924
94.981,-4.505
95.03,-4.844
95.079,-5.183
95.129,-5.619
95.178,-5.425
95.227,-5.28
95.276,-5.716
95.325,-5.668
95.375,-5.668
95.424,-5.813
95.473,-5.522
95.522,-5.086
95.571,-5.328
95.621,-5.28
95.67,-4.989
95.719,-4.844
95.768,-4.844
95.817,-4.747
95.867,-4.65
95.916,-4.602
95.965,-4.65
96.014,-4.602
96.063,-4.796
96.113,-5.086
96.162,-5.328
96.211,-5.328
96.26,-5.328
96.31,-5.716
96.359,-6.297
96.408,-6.491
96.457,-6.782
96.506,-7.315
96.556,-7.702
96.605,-7.751
96.654,-8.235
96.703,-8.671
96.752,-8.526
96.802,-8.817
96.851,-9.204
96.9,-9.495
96.949,-9.882
96.998,-10.076
97.048,-9.882
97.097,-9.882
97.146,-10.318
97.195,-10.415
97.244,-10.658
97.294,-10.706
97.343,-10.27
97.392,-10.076
97.441,-10.173
97.491,-9.882
97.54,-9.64
97.589,-9.64
97.638,-9.01
97.687,-8.574
97.737,-8.478
97.786,-7.993
97.835,-7.169
97.884,-6.879
97.933,-6.588
97.983,-6.297
98.032,-6.007
98.081,-5.716
98.13,-4.699
98.179,-4.553
98.229,-4.892
98.278,-4.892
98.327,-4.941
98.376,-5.183
98.425,-5.086
98.475,-5.135
98.524,-5.668
98.573,-5.328
98.622,-5.474
98.671,-5.91
98.721,-5.522
98.77,-5.716
98.819,-6.104
98.868,-5.716
98.918,-5.716
98.967,-6.201
99.016,-5.716
99.065,-5.571
99.114,-6.007
99.164,-5.474
99.213,-5.474
99.262,-6.346
99.311,-6.055
99.36,-5.619
99.41,-5.91
99.459,-5.522
99.508,-5.28
99.557,-5.619
99.606,-5.765
99.656,-5.474
99.705,-5.619
99.754,-5.425
99.803,-4.989
99.852,-5.668
99.902,-5.91
99.951,-5.183
100,-4.747
100.049,-4.408
100.098,-3.536
100.148,-3.73
100.197,-3.391
100.246,-2.47
100.295,-2.373
100.345,-1.937
100.394,-0.435
100.443,0.098
100.492,0.34
100.541,1.503
100.591,1.454
100.64,1.406
100.689,2.375
100.738,2.52

Machine Name,P29201A
Point Name,29VT-2001AX
Wf Amp,0.581
Number of Revs,N/A
X-Axis Unit,ms
Y-Axis Unit,µm 
Sample Speed, N/A rpm
Sample Status,Valid
Timestamp,4/27/2023 1:29:05 PM
Variable,Disp Wf(500Hz)
X-Axis Value,Y-Axis Value
0,0.079
0.781,0.079
1.563,-0.067
2.344,0.079
3.125,-0.067
3.906,0.079
4.688,0.176
5.469,-0.018
6.25,0.03
7.031,0.03
7.813,0.079
8.594,-0.067
9.375,-0.067
10.156,0.127
10.938,0.03
11.719,-0.018
12.5,0.079
13.281,-0.067
14.063,-0.018
14.844,0.03
15.625,-0.018
16.406,0.079
17.188,0.03
17.969,-0.018
18.75,-0.067
19.531,0.079
20.313,0.079
21.094,-0.067
21.875,0.03
22.656,-0.018
23.438,0.03
24.219,-0.018
25,-0.067
25.781,0.03
26.563,-0.018
27.344,0.127
28.125,0.03
28.906,-0.067
29.688,0.079
30.469,-0.018
31.25,0.03
32.031,0.079
32.813,0.03
33.594,0.03
34.375,0.03
35.156,-0.018
35.938,0.03
36.719,0.03
37.5,-0.115
38.281,0.127
39.063,-0.018
39.844,-0.067
40.625,0.079
41.406,-0.115
42.188,0.03
42.969,-0.018
43.75,-0.067
44.531,0.03
45.313,-0.067
46.094,0.03
46.875,-0.018
47.656,-0.018
48.438,0.03
49.219,-0.067
50,0.03
50.781,0.079
51.563,-0.018
52.344,0.03
53.125,0.03
53.906,-0.115
54.688,0.03
55.469,0.03
56.25,0.03
57.031,0.03
57.813,-0.067
58.594,0.079
59.375,0.03
60.156,-0.018
60.938,0.03
61.719,-0.018
62.5,-0.067
63.281,-0.067
64.063,0.079
64.844,-0.115
65.625,0.03
66.406,0.127
67.188,-0.163
67.969,0.127
68.75,0.03
69.531,-0.018
70.313,-0.018
71.094,-0.115
71.875,0.079
72.656,-0.018
73.438,-0.018
74.219,0.03
75,-0.018
75.781,0.03
76.563,-0.067
77.344,0.03
78.125,-0.067
78.906,0.03
79.688,0.079
80.469,-0.067
81.25,-0.067
82.031,0.079
82.813,0.127
83.594,-0.163
84.375,0.03
85.156,0.127
85.938,-0.115
86.719,0.127
87.5,-0.018
88.281,0.079
89.063,0.127
89.844,-0.163
90.625,0.079
91.406,-0.115
92.188,0.03
92.969,0.127
93.75,-0.115
94.531,0.03
95.313,0.03
96.094,-0.067
96.875,0.03
97.656,-0.018
98.438,-0.018
99.219,-0.018
100,-0.018
100.781,-0.018
101.563,0.03
102.344,0.03
103.125,-0.067
103.906,-0.018
104.688,0.03
105.469,0.03
106.25,0.03
107.031,-0.018
107.813,-0.018
108.594,0.03
109.375,-0.115
110.156,-0.067
110.938,0.079
111.719,-0.018
112.5,-0.018
113.281,0.03
114.063,0.03
114.844,-0.115
115.625,0.079
116.406,-0.018
117.188,-0.115
117.969,0.079
118.75,-0.067
119.531,0.03
120.313,0.03
121.094,-0.018
121.875,-0.018
122.656,-0.115
123.438,-0.018
124.219,0.03
125,0.03
125.781,-0.018
126.563,-0.067
127.344,-0.067
128.125,-0.067
128.906,0.079
129.688,-0.067
130.469,-0.163
131.25,0.079
132.031,-0.067
132.813,0.03
133.594,0.03
134.375,-0.115
135.156,0.079
135.938,-0.018
136.719,-0.067
137.5,0.079
138.281,-0.018
139.063,-0.067
139.844,0.127
140.625,-0.018
141.406,-0.163
142.188,0.127
142.969,0.03
143.75,-0.067
144.531,0.127
145.313,-0.115
146.094,0.079
146.875,0.03
147.656,-0.018
148.438,0.03
149.219,-0.067
150,0.079
150.781,-0.018
151.563,-0.067
152.344,0.03
153.125,0.079
153.906,-0.067
154.688,-0.067
155.469,0.079
156.25,-0.067
157.031,0.079
157.813,0.079
158.594,-0.115
159.375,0.079
160.156,0.03
160.938,-0.067
161.719,-0.067
162.5,0.079
163.281,-0.018
164.063,-0.067
164.844,0.176
165.625,-0.067
166.406,0.079
167.188,0.127
167.969,-0.163
168.75,0.127
169.531,-0.018
170.313,-0.067
171.094,0.127
171.875,-0.018
172.656,0.03
173.438,-0.115
174.219,0.079
175,0.03
175.781,-0.067
176.563,0.273
177.344,-0.115
178.125,-0.067
178.906,0.127
179.688,-0.115
180.469,0.03
181.25,0.03
182.031,-0.067
182.813,-0.067
183.594,0.079
184.375,0.079
185.156,-0.018
185.938,0.079
186.719,0.03
187.5,0.03
188.281,-0.115
189.063,0.03
189.844,0.079
190.625,0.03
191.406,0.03
192.188,-0.067
192.969,0.079
193.75,-0.067
194.531,-0.067
195.313,0.127
196.094,0.03
196.875,-0.115
197.656,0.03
198.438,0.079
199.219,-0.018
200,0.03
200.781,0.03
201.563,-0.067
202.344,-0.018
203.125,-0.018
203.906,0.079
204.688,0.03
205.469,-0.115
206.25,0.176
207.031,-0.018
207.813,-0.067
208.594,0.03
209.375,-0.018
210.156,0.079
210.938,-0.067
211.719,-0.018
212.5,0.079
213.281,0.03
214.063,-0.067
214.844,-0.067
215.625,0.127
216.406,-0.018
217.188,-0.018
217.969,0.079
218.75,-0.067
219.531,-0.067
220.313,-0.018
221.094,0.03
221.875,-0.018
222.656,-0.067
223.438,-0.018
224.219,-0.018
225,0.03
225.781,0.03
226.563,-0.018
227.344,-0.067
228.125,0.079
228.906,0.03
229.688,-0.067
230.469,0.079
231.25,-0.018
232.031,-0.067
232.813,0.03
233.594,-0.018
234.375,-0.018
235.156,-0.018
235.938,-0.018
236.719,0.079
237.5,-0.067
238.281,0.127
239.063,0.03
239.844,-0.115
240.625,0.079
241.406,-0.067
242.188,-0.115
242.969,0.127
243.75,-0.067
244.531,-0.115
245.313,0.079
246.094,-0.067
246.875,-0.018
247.656,0.079
248.438,-0.067
249.219,-0.018
250,0.079
250.781,0.079
251.563,0.03
252.344,-0.115
253.125,-0.018
253.906,-0.018
254.688,-0.115
255.469,0.127
256.25,-0.018
257.031,-0.067
257.813,0.079
258.594,-0.018
259.375,0.03
260.156,0.03
260.938,-0.018
261.719,0.03
262.5,-0.018
263.281,-0.115
264.063,0.03
264.844,-0.018
265.625,-0.067
266.406,0.079
267.188,-0.067
267.969,-0.018
268.75,0.079
269.531,-0.018
270.313,-0.115
271.094,0.079
271.875,0.03
272.656,-0.115
273.438,0.03
274.219,-0.018
275,0.079
275.781,-0.018
276.563,-0.115
277.344,-0.018
278.125,-0.018
278.906,-0.018
279.688,-0.018
280.469,0.03
281.25,0.079
282.031,-0.018
282.813,-0.018
283.594,0.079
284.375,-0.067
285.156,0.127
285.938,0.127
286.719,-0.115
287.5,-0.018
288.281,0.03
289.063,-0.067
289.844,-0.067
290.625,0.03
291.406,-0.018
292.188,-0.018
292.969,0.127
293.75,-0.067
294.531,-0.018
295.313,-0.018
296.094,-0.115
296.875,0.127
297.656,-0.018
298.438,-0.067
299.219,0.03
300,-0.115
300.781,0.03
301.563,0.127
302.344,-0.018
303.125,-0.115
303.906,0.079
304.688,-0.018
305.469,-0.067
306.25,0.03
307.031,-0.163
307.813,0.03
308.594,0.079
309.375,0.03
310.156,-0.067
310.938,-0.067
311.719,0.079
312.5,-0.115
313.281,0.03
314.063,-0.018
314.844,-0.018
315.625,0.03
316.406,-0.067
317.188,-0.067
317.969,-0.018
318.75,0.127
319.531,-0.115
320.313,-0.115
321.094,0.127
321.875,-0.067
322.656,-0.067
323.438,0.079
324.219,-0.067
325,-0.115
325.781,0.079
326.563,0.03
327.344,0.03
328.125,-0.067
328.906,-0.018
329.688,0.03
330.469,0.079
331.25,-0.018
332.031,-0.115
332.813,0.127
333.594,-0.115
334.375,0.03
335.156,0.176
335.938,-0.309
336.719,-0.018
337.5,0.079
338.281,-0.067
339.063,0.127
339.844,-0.067
340.625,-0.067
341.406,0.03
342.188,-0.018
342.969,0.03
343.75,0.03
344.531,-0.018
345.313,0.03
346.094,-0.018
346.875,0.03
347.656,0.03
348.438,-0.018
349.219,0.03
350,0.03
350.781,-0.067
351.563,-0.067
352.344,0.079
353.125,0.03
353.906,-0.018
354.688,0.03
355.469,-0.067
356.25,0.03
357.031,0.079
357.813,-0.018
358.594,0.03
359.375,0.03
360.156,0.03
360.938,-0.018
361.719,0.03
362.5,-0.067
363.281,-0.018
364.063,0.079
364.844,-0.018
365.625,0.079
366.406,0.03
367.188,-0.018
367.969,0.03
368.75,0.03
369.531,-0.018
370.313,0.03
371.094,0.079
371.875,-0.115
372.656,0.127
373.438,0.079
374.219,-0.115
375,0.176
375.781,-0.067
376.563,-0.018
377.344,-0.018
378.125,-0.018
378.906,0.176
379.688,-0.018
380.469,-0.018
381.25,0.03
382.031,-0.018
382.813,0.03
383.594,0.03
384.375,-0.067
385.156,0.03
385.938,-0.018
386.719,-0.115
387.5,0.03
388.281,0.03
389.063,0.079
389.844,-0.067
390.625,-0.115
391.406,0.127
392.188,0.03
392.969,-0.067
393.75,0.03
394.531,-0.018
395.313,-0.018
396.094,0.03
396.875,0.079
397.656,-0.067
398.438,-0.018
399.219,0.03
400,-0.067
400.781,0.079
401.563,-0.067
402.344,-0.018
403.125,0.03
403.906,-0.018
404.688,0.079
405.469,-0.067
406.25,0.079
407.031,0.127
407.813,-0.115
408.594,-0.067
409.375,0.03
410.156,-0.018
410.938,-0.018
411.719,0.079
412.5,-0.018
413.281,-0.018
414.063,-0.115
414.844,0.03
415.625,0.127
416.406,-0.067
417.188,0.079
417.969,-0.067
418.75,0.079
419.531,0.079
420.313,-0.115
421.094,0.03
421.875,-0.018
422.656,0.03
423.438,0.079
424.219,-0.067
425,-0.018
425.781,0.127
426.563,-0.067
427.344,-0.018
428.125,0.03
428.906,-0.067
429.688,0.079
430.469,-0.018
431.25,-0.067
432.031,0.079
432.813,-0.018
433.594,-0.018
434.375,-0.018
435.156,-0.018
435.938,0.03
436.719,-0.067
437.5,0.127
438.281,0.03
439.063,-0.115
439.844,0.079
440.625,-0.018
441.406,-0.018
442.188,0.03
442.969,-0.018
443.75,0.03
444.531,0.03
445.313,-0.067
446.094,-0.018
446.875,0.079
447.656,-0.067
448.438,-0.018
449.219,0.03
450,0.079
450.781,-0.018
451.563,-0.018
452.344,0.03
453.125,-0.067
453.906,0.079
454.688,-0.067
455.469,0.03
456.25,0.03
457.031,-0.115
457.813,0.127
458.594,0.03
459.375,-0.115
460.156,0.079
460.938,-0.018
461.719,-0.067
462.5,0.079
463.281,0.03
464.063,0.03
464.844,-0.018
465.625,-0.018
466.406,-0.018
467.188,0.03
467.969,0.03
468.75,-0.018
469.531,0.03
470.313,-0.018
471.094,0.03
471.875,-0.067
472.656,-0.018
473.438,0.079
474.219,-0.115
475,0.03
475.781,0.127
476.563,-0.018
477.344,0.079
478.125,-0.067
478.906,-0.018
479.688,0.03
480.469,-0.115
481.25,-0.018
482.031,0.079
482.813,0.03
483.594,-0.018
484.375,0.079
485.156,-0.067
485.938,-0.018
486.719,-0.018
487.5,-0.067
488.281,0.03
489.063,-0.018
489.844,-0.018
490.625,-0.018
491.406,-0.067
492.188,0.03
492.969,-0.018
493.75,0.03
494.531,-0.018
495.313,0.03
496.094,0.03
496.875,-0.212
497.656,0.079
498.438,0.079
499.219,-0.115
500,0.03
500.781,0.03
501.563,0.03
502.344,0.03
503.125,0.079
503.906,-0.018
504.688,0.03
505.469,-0.018
506.25,-0.018
507.031,0.03
507.813,-0.115
508.594,-0.018
509.375,0.03
510.156,-0.067
510.938,-0.018
511.719,0.03
512.5,-0.018
513.281,-0.067
514.063,0.127
514.844,0.03
515.625,-0.115
516.406,0.079
517.188,-0.115
517.969,-0.018
518.75,-0.018
519.531,0.079
520.313,0.127
521.094,-0.163
521.875,-0.067
522.656,0.03
523.438,-0.018
524.219,-0.115
525,0.079
525.781,0.03
526.563,-0.163
527.344,0.03
528.125,0.079
528.906,0.03
529.688,-0.018
530.469,0.03
531.25,-0.163
532.031,-0.018
532.813,0.127
533.594,-0.115
534.375,0.03
535.156,0.079
535.938,-0.115
536.719,-0.067
537.5,0.03
538.281,-0.018
539.063,0.03
539.844,0.079
540.625,-0.115
541.406,0.03
542.188,-0.067
542.969,-0.067
543.75,0.079
544.531,-0.018
545.313,-0.067
546.094,0.03
546.875,-0.018
547.656,0.03
548.438,-0.018
549.219,-0.115
550,0.079
550.781,-0.018
551.563,-0.018
552.344,0.03
553.125,-0.018
553.906,0.079
554.688,-0.018
555.469,0.079
556.25,-0.018
557.031,-0.067
557.813,0.127
558.594,-0.018
559.375,0.03
560.156,-0.018
560.938,-0.018
561.719,-0.018
562.5,0.03
563.281,0.079
564.063,-0.067
564.844,-0.018
565.625,0.079
566.406,-0.018
567.188,-0.067
567.969,0.127
568.75,0.079
569.531,-0.067
570.313,0.03
571.094,0.03
571.875,0.03
572.656,-0.018
573.438,-0.018
574.219,0.079
575,0.079
575.781,0.03
576.563,0.079
577.344,-0.018
578.125,-0.018
578.906,-0.018
579.688,-0.018
580.469,0.03
581.25,0.03
582.031,-0.018
582.813,-0.018
583.594,-0.018
584.375,0.03
585.156,-0.018
585.938,-0.067
586.719,-0.018
587.5,0.03
588.281,0.03
589.063,-0.067
589.844,0.03
590.625,0.03
591.406,-0.018
592.188,0.03
592.969,-0.067
593.75,-0.018
594.531,-0.018
595.313,-0.018
596.094,-0.115
596.875,0.03
597.656,0.079
598.438,-0.115
599.219,0.127
600,-0.018
600.781,-0.067
601.563,0.079
602.344,-0.067
603.125,-0.115
603.906,0.079
604.688,0.03
605.469,-0.067
606.25,-0.018
607.031,-0.018
607.813,0.079
608.594,0.03
609.375,0.03
610.156,-0.018
610.938,-0.115
611.719,0.03
612.5,0.03
613.281,0.03
614.063,0.03
614.844,-0.018
615.625,0.03
616.406,-0.018
617.188,-0.067
617.969,-0.067
618.75,0.03
619.531,-0.018
620.313,-0.067
621.094,0.03
621.875,0.079
622.656,0.03
623.438,-0.018
624.219,0.03
625,-0.018
625.781,0.03
626.563,-0.018
627.344,-0.018
628.125,0.03
628.906,-0.067
629.688,-0.018
630.469,0.079
631.25,0.03
632.031,-0.115
632.813,0.03
633.594,0.03
634.375,-0.018
635.156,0.03
635.938,0.03
636.719,-0.018
637.5,0.03
638.281,-0.018
639.063,-0.018
639.844,0.079
640.625,-0.115
641.406,0.03
642.188,-0.067
642.969,-0.018
643.75,0.127
644.531,-0.115
645.313,-0.018
646.094,0.079
646.875,-0.067
647.656,-0.018
648.438,0.03
649.219,-0.018
650,0.03
650.781,0.03
651.563,-0.018
652.344,-0.018
653.125,0.079
653.906,-0.115
654.688,-0.067
655.469,0.079
656.25,-0.163
657.031,0.079
657.813,0.079
658.594,-0.115
659.375,0.03
660.156,0.03
660.938,-0.018
661.719,-0.018
662.5,0.03
663.281,0.03
664.063,0.03
664.844,-0.067
665.625,-0.018
666.406,0.079
667.188,-0.067
667.969,-0.018
668.75,-0.018
669.531,-0.067
670.313,0.079
671.094,-0.018
671.875,-0.067
672.656,0.03
673.438,0.03
674.219,-0.067
675,0.03
675.781,-0.018
676.563,-0.163
677.344,0.079
678.125,-0.067
678.906,-0.115
679.688,0.127
680.469,-0.018
681.25,-0.018
682.031,-0.018
682.813,-0.018
683.594,0.03
684.375,-0.067
685.156,0.079
685.938,-0.067
686.719,-0.018
687.5,0.079
688.281,-0.067
689.063,0.079
689.844,-0.018
690.625,-0.067
691.406,0.079
692.188,0.03
692.969,-0.018
693.75,-0.018
694.531,-0.018
695.313,-0.018
696.094,-0.018
696.875,-0.018
697.656,0.03
698.438,-0.067
699.219,-0.067
700,-0.018
700.781,0.03
701.563,0.03
702.344,-0.115
703.125,0.079
703.906,0.079
704.688,-0.115
705.469,-0.018
706.25,-0.018
707.031,0.03
707.813,0.03
708.594,0.03
709.375,-0.018
710.156,0.079
710.938,-0.018
711.719,0.03
712.5,0.03
713.281,-0.163
714.063,0.176
714.844,-0.067
715.625,-0.018
716.406,0.079
717.188,-0.067
717.969,0.03
718.75,-0.067
719.531,0.03
720.313,0.03
721.094,0.03
721.875,-0.067
722.656,0.03
723.438,0.079
724.219,-0.067
725,0.03
725.781,-0.018
726.563,0.03
727.344,0.03
728.125,0.03
728.906,-0.018
729.688,-0.067
730.469,0.127
731.25,-0.018
732.031,-0.018
732.813,-0.018
733.594,-0.018
734.375,0.03
735.156,-0.115
735.938,0.127
736.719,0.03
737.5,-0.115
738.281,-0.018
739.063,-0.018
739.844,0.127
740.625,0.079
741.406,-0.067
742.188,0.03
742.969,-0.018
743.75,-0.115
744.531,0.03
745.313,0.079
746.094,-0.067
746.875,-0.067
747.656,-0.018
748.438,0.03
749.219,0.079
750,0.079
750.781,-0.018
751.563,-0.067
752.344,-0.018
753.125,0.03
753.906,0.03
754.688,-0.018
755.469,0.079
756.25,-0.067
757.031,-0.018
757.813,0.03
758.594,-0.067
759.375,-0.018
760.156,-0.018
760.938,0.127
761.719,-0.067
762.5,-0.018
763.281,0.079
764.063,-0.018
764.844,0.03
765.625,0.03
766.406,0.079
767.188,-0.067
767.969,-0.018
768.75,0.03
769.531,-0.018
770.313,0.03
771.094,0.127
771.875,-0.018
772.656,-0.067
773.438,0.03
774.219,0.03
775,-0.018
775.781,0.079
776.563,-0.018
777.344,-0.067
778.125,-0.018
778.906,0.079
779.688,0.03
780.469,-0.067
781.25,0.079
782.031,-0.018
782.813,-0.018
783.594,0.079
784.375,-0.115
785.156,-0.067
785.938,0.03
786.719,0.079
787.5,-0.067
788.281,-0.018
789.063,0.079
789.844,-0.067
790.625,0.03
791.406,0.03
792.188,-0.018
792.969,-0.018
793.75,-0.067
794.531,-0.018
795.313,0.079
796.094,-0.018
796.875,-0.018
797.656,0.079
798.438,-0.067
799.219,-0.067
800,-0.018
800.781,0.079
801.563,-0.115
802.344,-0.018
803.125,0.176
803.906,-0.067
804.688,0.03
805.469,0.03
806.25,-0.067
807.031,-0.018
807.813,-0.018
808.594,-0.018
809.375,0.079
810.156,-0.018
810.938,-0.115
811.719,0.079
812.5,-0.067
813.281,-0.115
814.063,0.03
814.844,0.03
815.625,0.03
816.406,0.079
817.188,-0.018
817.969,-0.018
818.75,-0.018
819.531,0.03
820.313,-0.018
821.094,-0.018
821.875,0.03
822.656,-0.067
823.438,-0.018
824.219,-0.018
825,0.079
825.781,-0.018
826.563,-0.018
827.344,-0.018
828.125,-0.115
828.906,0.079
829.688,-0.018
830.469,-0.067
831.25,0.03
832.031,-0.115
832.813,0.03
833.594,0.03
834.375,-0.018
835.156,-0.018
835.938,-0.067
836.719,0.03
837.5,0.079
838.281,0.03
839.063,0.03
839.844,-0.115
840.625,-0.067
841.406,0.03
842.188,0.03
842.969,0.03
843.75,-0.018
844.531,-0.067
845.313,0.03
846.094,0.079
846.875,-0.067
847.656,0.03
848.438,-0.018
849.219,-0.018
850,0.079
850.781,-0.018
851.563,-0.163
852.344,0.127
853.125,-0.067
853.906,-0.115
854.688,0.127
855.469,-0.018
856.25,0.079
857.031,-0.067
857.813,-0.067
858.594,0.079
859.375,0.03
860.156,0.03
860.938,-0.115
861.719,-0.018
862.5,0.03
863.281,-0.018
864.063,0.03
864.844,-0.067
865.625,0.079
866.406,0.127
867.188,-0.067
867.969,-0.018
868.75,0.079
869.531,-0.067
870.313,-0.212
871.094,0.176
871.875,0.03
872.656,-0.163
873.438,0.079
874.219,-0.018
875,0.03
875.781,-0.018
876.563,-0.115
877.344,0.03
878.125,0.03
878.906,-0.018
879.688,-0.067
880.469,0.03
881.25,-0.018
882.031,0.03
882.813,0.03
883.594,-0.115
884.375,0.03
885.156,0.03
885.938,-0.018
886.719,0.03
887.5,0.03
888.281,-0.018
889.063,0.03
889.844,-0.067
890.625,0.079
891.406,0.079
892.188,-0.115
892.969,-0.018
893.75,-0.018
894.531,-0.067
895.313,-0.018
896.094,0.03
896.875,-0.018
897.656,0.03
898.438,-0.115
899.219,-0.067
900,0.079
900.781,-0.067
901.563,-0.018
902.344,-0.018
903.125,-0.067
903.906,0.03
904.688,-0.018
905.469,0.03
906.25,0.079
907.031,-0.018
907.813,-0.067
908.594,0.127
909.375,0.03
910.156,-0.163
910.938,0.127
911.719,0.03
912.5,-0.115
913.281,0.03
914.063,0.03
914.844,0.03
915.625,-0.018
916.406,-0.018
917.188,-0.018
917.969,-0.018
918.75,-0.018
919.531,-0.115
920.313,-0.018
921.094,0.079
921.875,-0.067
922.656,0.079
923.438,-0.018
924.219,-0.115
925,0.127
925.781,-0.067
926.563,-0.067
927.344,0.03
928.125,-0.018
928.906,-0.018
929.688,0.03
930.469,-0.018
931.25,-0.018
932.031,0.03
932.813,-0.067
933.594,0.079
934.375,-0.067
935.156,0.03
935.938,0.079
936.719,-0.018
937.5,0.03
938.281,-0.067
939.063,0.03
939.844,-0.018
940.625,0.079
941.406,-0.018
942.188,-0.115
942.969,0.03
943.75,-0.067
944.531,0.03
945.313,0.03
946.094,-0.067
